hhID,personID,per_num,SUBREG,SUBREG_GRP,SUBREGCluster,PAge,PGender,PEmp,POcc,PComm,Pweight,SUBREG_GRPDummy,SUBREGClusterDummy
23443,47479,2,93,41,3,5,1,1,1,auto,44.75355287,41,3
23444,47480,1,22,5,2,5,1,1,3,active,37.35369136,5,2
23444,47481,2,22,5,2,5,2,3,NA,NA,37.35369136,5,2
23445,47482,1,79,36,1,9,2,3,NA,NA,32.60823674,36,1
23446,47483,1,74,33,4,8,1,1,1,auto,69.66809669,33,4
23446,47484,2,74,33,4,8,2,1,5,auto,69.66809669,33,4
23446,47485,3,74,33,4,5,1,1,7,auto,69.66809669,33,4
23446,47486,4,74,33,4,4,2,2,7,auto,69.66809669,33,4
23447,47487,1,74,33,4,8,2,1,4,auto,69.66809669,33,4
23447,47488,2,74,33,4,8,1,1,8,transit,69.66809669,33,4
23448,47489,1,22,5,2,7,2,1,2,active,37.35369136,5,2
23449,47490,1,62.1,25,2,9,1,3,NA,NA,51.49353372,25,2
23449,47491,2,62.1,25,2,9,2,3,NA,NA,51.49353372,25,2
23450,47492,1,37,10,4,10,1,3,NA,NA,47.84701718,10,4
23450,47493,2,37,10,4,9,2,3,NA,NA,47.84701718,10,4
23450,47494,3,37,10,4,7,2,2,5,transit,47.84701718,10,4
23450,47495,4,37,10,4,4,2,3,NA,NA,47.84701718,10,4
23450,47496,5,37,10,4,3,1,3,NA,NA,47.84701718,10,4
23450,47497,6,37,10,4,2,2,3,NA,NA,47.84701718,10,4
23451,47498,1,73,32,3,7,1,1,8,auto,50.0922619,32,3
23451,47499,2,73,32,3,7,2,1,8,auto,50.0922619,32,3
23452,47500,1,38,11,4,9,1,3,NA,NA,34.36724645,11,4
23453,47501,1,38,11,4,8,2,2,5,workFromHome,34.36724645,11,4
23453,47502,2,38,11,4,8,1,1,5,auto,34.36724645,11,4
23454,47503,1,75,34,3,5,1,1,10,auto,36.64959926,34,3
23454,47504,2,75,34,3,5,2,1,4,auto,36.64959926,34,3
23454,47505,3,75,34,3,6,2,1,7,auto,36.64959926,34,3
23455,47506,1,36,9,2,6,1,1,5,transit,27.40659837,9,2
23456,47507,1,33,6,2,9,1,1,7,transit,24.16290488,6,2
23457,47508,1,34,7,4,7,1,1,3,workFromHome,35.08183565,7,4
23457,47509,2,34,7,4,6,2,1,9,auto,35.08183565,7,4
23458,47510,1,22,5,2,7,1,1,5,active,37.35369136,5,2
23458,47511,2,22,5,2,6,2,3,NA,NA,37.35369136,5,2
23459,47512,1,44,16,3,7,2,1,5,transit,36.22521005,16,3
23459,47513,2,44,16,3,6,1,1,5,auto,36.22521005,16,3
23460,47514,1,33,6,2,5,1,2,2,active,24.16290488,6,2
23461,47515,1,38,11,4,8,2,1,7,auto,34.36724645,11,4
23461,47516,2,38,11,4,5,1,1,5,auto,34.36724645,11,4
23462,47517,1,12,2,4,8,2,3,NA,NA,20.3367354,2,4
23463,47518,1,55,21,3,4,2,2,7,workFromHome,38.37644494,21,3
23463,47519,2,55,21,3,4,1,2,7,transit,38.37644494,21,3
23463,47520,3,55,21,3,8,1,2,7,workFromHome,38.37644494,21,3
23463,47521,4,55,21,3,8,2,2,7,workFromHome,38.37644494,21,3
23464,47522,1,69,29,3,9,1,3,NA,NA,42.86345741,29,3
23464,47523,2,69,29,3,9,2,3,NA,NA,42.86345741,29,3
23465,47524,1,41,12,2,9,1,3,NA,NA,37.44934896,12,2
23465,47525,2,41,12,2,10,2,3,NA,NA,37.44934896,12,2
23465,47526,3,41,12,2,9,1,1,5,active,37.44934896,12,2
23466,47527,1,47.1,17,1,8,2,1,4,transit,16.84120461,17,1
23467,47528,1,83,39,3,4,1,1,7,auto,37.06229615,39,3
23468,47529,1,33,6,2,7,2,1,5,active,24.16290488,6,2
23469,47530,1,38,11,4,7,1,1,8,active,34.36724645,11,4
23469,47531,2,38,11,4,7,2,3,NA,NA,34.36724645,11,4
23469,47532,3,38,11,4,2,1,3,NA,NA,34.36724645,11,4
23469,47533,4,38,11,4,2,2,3,NA,NA,34.36724645,11,4
23470,47534,1,33,6,2,5,1,1,2,transit,24.16290488,6,2
23471,47535,1,13.2,3,1,9,2,3,NA,NA,32.17161866,3,1
23471,47536,2,13.2,3,1,5,2,1,5,auto,32.17161866,3,1
23472,47537,1,51.1,19,1,8,2,1,2,auto,32.82337558,19,1
23473,47538,1,38,11,4,9,2,3,NA,NA,34.36724645,11,4
23474,47539,1,56,21,1,6,1,1,2,auto,38.37644494,21,1
23474,47540,2,56,21,1,1,1,3,NA,NA,38.37644494,21,1
23474,47541,3,56,21,1,6,2,2,2,auto,38.37644494,21,1
23474,47542,4,56,21,1,1,2,3,NA,NA,38.37644494,21,1
23475,47543,1,92,40,4,8,1,1,5,auto,86.10151938,40,4
23475,47544,2,92,40,4,8,2,1,5,auto,86.10151938,40,4
23475,47545,3,92,40,4,5,2,2,2,auto,86.10151938,40,4
23476,47546,1,34,7,4,6,2,1,1,auto,35.08183565,7,4
23476,47547,2,34,7,4,1,1,3,NA,NA,35.08183565,7,4
23477,47548,1,41,12,2,6,2,3,NA,NA,37.44934896,12,2
23477,47549,2,41,12,2,6,1,1,4,auto,37.44934896,12,2
23477,47550,3,41,12,2,1,2,3,NA,NA,37.44934896,12,2
23477,47551,4,41,12,2,1,2,3,NA,NA,37.44934896,12,2
23478,47552,1,42.2,14,1,7,1,1,7,auto,38.48608728,14,1
23478,47553,2,42.2,14,1,7,2,3,NA,NA,38.48608728,14,1
23478,47554,3,42.2,14,1,3,1,3,NA,NA,38.48608728,14,1
23478,47555,4,42.2,14,1,2,1,3,NA,NA,38.48608728,14,1
23479,47556,1,29,6,1,5,2,1,5,auto,24.16290488,6,1
23479,47557,2,29,6,1,5,1,1,5,auto,24.16290488,6,1
23480,47558,1,38,11,4,8,2,1,2,transit,34.36724645,11,4
23481,47559,1,38,11,4,8,1,3,NA,NA,34.36724645,11,4
23481,47560,2,38,11,4,8,2,1,3,active,34.36724645,11,4
23481,47561,3,38,11,4,4,1,3,NA,NA,34.36724645,11,4
23482,47562,1,42.1,13,1,7,2,1,5,workFromHome,37.91466497,13,1
23482,47563,2,42.1,13,1,3,2,3,NA,NA,37.91466497,13,1
23482,47564,3,42.1,13,1,2,2,3,NA,NA,37.91466497,13,1
23482,47565,4,42.1,13,1,8,1,1,10,auto,37.91466497,13,1
23483,47566,1,36,9,2,9,2,3,NA,NA,27.40659837,9,2
23484,47567,1,39,11,2,5,1,3,NA,NA,34.36724645,11,2
23484,47568,2,39,11,2,5,1,3,NA,NA,34.36724645,11,2
23485,47569,1,38,11,4,8,2,1,2,transit,34.36724645,11,4
23486,47570,1,74,33,4,9,1,3,NA,NA,44.53609388,33,4
23486,47571,2,74,33,4,9,2,3,NA,NA,44.53609388,33,4
23487,47572,1,13.2,3,1,7,2,2,7,auto,32.17161866,3,1
23487,47573,2,13.2,3,1,7,1,1,1,transit,32.17161866,3,1
23487,47574,3,13.2,3,1,2,2,3,NA,NA,32.17161866,3,1
23488,47575,1,42.1,13,1,7,1,1,8,transit,37.91466497,13,1
23488,47576,2,42.1,13,1,7,2,2,8,transit,37.91466497,13,1
23488,47577,3,42.1,13,1,3,1,3,NA,NA,37.91466497,13,1
23489,47578,1,38,11,4,8,1,1,7,auto,34.36724645,11,4
23489,47579,2,38,11,4,8,2,1,6,transit,34.36724645,11,4
23490,47580,1,55,21,3,9,1,3,NA,NA,38.37644494,21,3
23490,47581,2,55,21,3,9,2,3,NA,NA,38.37644494,21,3
23491,47582,1,33,6,2,8,1,1,4,transit,24.16290488,6,2
23492,47583,1,55,21,3,9,1,3,NA,NA,38.37644494,21,3
23492,47584,2,55,21,3,8,2,3,NA,NA,38.37644494,21,3
23493,47585,1,13.1,3,1,6,2,1,1,transit,32.17161866,3,1
23494,47586,1,44,16,3,6,1,1,3,transit,36.22521005,16,3
23495,47587,1,36,9,2,4,2,3,NA,NA,27.40659837,9,2
23496,47588,1,42.2,14,1,9,1,3,NA,NA,38.48608728,14,1
23496,47589,2,42.2,14,1,9,2,3,NA,NA,38.48608728,14,1
23497,47590,1,57.2,23,3,9,1,3,NA,NA,38.236955,23,3
23497,47591,2,57.2,23,3,8,2,3,NA,NA,38.236955,23,3
23498,47592,1,68,28,3,9,1,3,NA,NA,29.48582053,28,3
23498,47593,2,68,28,3,9,2,3,NA,NA,29.48582053,28,3
23499,47594,1,42.1,13,1,8,1,1,2,transit,37.91466497,13,1
23499,47595,2,42.1,13,1,7,2,1,7,transit,37.91466497,13,1
23499,47596,3,42.1,13,1,5,2,3,NA,NA,37.91466497,13,1
23500,47597,1,33,6,2,5,2,1,5,auto,24.16290488,6,2
23500,47598,2,33,6,2,5,1,1,2,transit,24.16290488,6,2
23501,47599,1,57.2,23,3,8,1,3,NA,NA,38.236955,23,3
23501,47600,2,57.2,23,3,8,2,3,NA,NA,38.236955,23,3
23502,47601,1,33,6,2,5,2,1,3,active,24.16290488,6,2
23503,47602,1,36,9,2,5,1,3,NA,NA,27.40659837,9,2
23503,47603,2,36,9,2,5,2,1,2,transit,27.40659837,9,2
23504,47604,1,62.2,26,4,7,1,1,7,auto,40.292277,26,4
23504,47605,2,62.2,26,4,2,2,3,NA,NA,40.292277,26,4
23505,47606,1,57.2,23,3,9,1,3,NA,NA,38.236955,23,3
23505,47607,2,57.2,23,3,9,2,3,NA,NA,38.236955,23,3
23506,47608,1,51.1,19,1,6,1,1,4,auto,32.82337558,19,1
23506,47609,2,51.1,19,1,6,2,1,4,auto,32.82337558,19,1
23508,47612,1,21,4,2,6,1,1,2,transit,29.76898566,4,2
23509,47613,1,74,33,4,7,1,2,1,workFromHome,69.66809669,33,4
23509,47614,2,74,33,4,8,2,2,2,workFromHome,69.66809669,33,4
23510,47615,1,12,2,4,9,1,2,5,workFromHome,20.3367354,2,4
23510,47616,2,12,2,4,9,2,3,NA,NA,20.3367354,2,4
23510,47617,3,12,2,4,5,2,3,NA,NA,20.3367354,2,4
23511,47618,1,37,10,4,7,1,1,5,auto,47.84701718,10,4
23511,47619,2,37,10,4,6,2,2,6,workFromHome,47.84701718,10,4
23511,47620,3,37,10,4,2,2,3,NA,NA,47.84701718,10,4
23512,47621,1,53.2,20,3,6,1,1,5,auto,37.15883436,20,3
23512,47622,2,53.2,20,3,6,2,3,NA,NA,37.15883436,20,3
23512,47623,3,53.2,20,3,9,2,3,NA,NA,37.15883436,20,3
23513,47624,1,35,8,3,9,1,3,NA,NA,33.68115209,8,3
23513,47625,2,35,8,3,6,1,1,6,auto,33.68115209,8,3
23514,47626,1,36,9,2,9,1,3,NA,NA,27.40659837,9,2
23514,47627,2,36,9,2,9,2,3,NA,NA,27.40659837,9,2
23515,47628,1,12,2,4,7,1,1,1,auto,20.3367354,2,4
23515,47629,2,12,2,4,6,2,2,4,auto,20.3367354,2,4
23515,47630,3,12,2,4,2,2,3,NA,NA,20.3367354,2,4
23515,47631,4,12,2,4,1,2,3,NA,NA,20.3367354,2,4
23516,47632,1,36,9,2,7,1,1,1,workFromHome,27.40659837,9,2
23517,47633,1,51.1,19,1,5,2,1,1,transit,32.82337558,19,1
23517,47634,2,51.1,19,1,5,1,1,3,transit,32.82337558,19,1
23518,47635,1,22,5,2,6,2,1,7,auto,37.35369136,5,2
23519,47636,1,82,38,3,6,2,3,NA,NA,36.54970193,38,3
23519,47637,2,82,38,3,6,1,2,7,auto,36.54970193,38,3
23519,47638,3,82,38,3,1,2,3,NA,NA,36.54970193,38,3
23519,47639,4,82,38,3,1,1,3,NA,NA,36.54970193,38,3
23520,47640,1,22,5,2,6,2,1,2,auto,37.35369136,5,2
23521,47641,1,73,32,3,9,2,3,NA,NA,50.0922619,32,3
23521,47642,2,73,32,3,5,1,3,NA,NA,50.0922619,32,3
23522,47643,1,68,28,3,9,1,2,5,auto,29.48582053,28,3
23522,47644,2,68,28,3,9,2,3,NA,NA,29.48582053,28,3
23523,47645,1,69,29,3,4,1,3,NA,NA,42.86345741,29,3
23523,47646,2,69,29,3,7,1,1,2,workFromHome,42.86345741,29,3
23523,47647,3,69,29,3,7,2,2,5,auto,42.86345741,29,3
23524,47648,1,83,39,3,7,2,1,2,auto,37.06229615,39,3
23524,47649,2,83,39,3,7,1,1,7,auto,37.06229615,39,3
23525,47650,1,38,11,4,9,1,3,NA,NA,34.36724645,11,4
23525,47651,2,38,11,4,8,2,1,7,auto,34.36724645,11,4
23525,47652,3,38,11,4,4,1,1,2,transit,34.36724645,11,4
23526,47653,1,71.1,30,1,7,2,2,7,transit,39.66397038,30,1
23527,47654,1,52.2,20,3,9,1,1,1,auto,37.15883436,20,3
23527,47655,2,52.2,20,3,8,2,1,1,auto,37.15883436,20,3
23527,47656,3,52.2,20,3,4,2,2,7,auto,37.15883436,20,3
23528,47657,1,62.1,25,2,5,1,1,10,auto,51.49353372,25,2
23529,47658,1,69,29,3,8,1,3,NA,NA,42.86345741,29,3
23529,47659,2,69,29,3,8,2,3,NA,NA,42.86345741,29,3
23530,47660,1,62.2,26,4,9,1,3,NA,NA,47.77685387,26,4
23531,47661,1,55,21,3,8,1,2,8,auto,38.37644494,21,3
23531,47662,2,55,21,3,8,2,3,NA,NA,38.37644494,21,3
23532,47663,1,42.2,14,1,6,1,1,5,auto,38.48608728,14,1
23532,47664,2,42.2,14,1,6,2,1,5,transit,38.48608728,14,1
23533,47665,1,69,29,3,9,1,3,NA,NA,42.86345741,29,3
23534,47666,1,53.2,20,3,8,2,3,NA,NA,37.15883436,20,3
23534,47667,2,53.2,20,3,8,1,1,1,auto,37.15883436,20,3
23535,47668,1,41,12,2,9,1,3,NA,NA,37.44934896,12,2
23535,47669,2,41,12,2,9,2,3,NA,NA,37.44934896,12,2
23536,47670,1,63,27,1,8,2,1,4,auto,40.34653465,27,1
23537,47671,1,33,6,2,7,2,1,2,active,24.16290488,6,2
23538,47672,1,71.2,30,3,6,2,3,NA,NA,39.66397038,30,3
23538,47673,2,71.2,30,3,6,1,1,5,auto,39.66397038,30,3
23539,47674,1,22,5,2,5,1,1,3,active,37.35369136,5,2
23540,47675,1,38,11,4,6,1,1,10,auto,34.36724645,11,4
23540,47676,2,38,11,4,5,2,1,7,auto,34.36724645,11,4
23541,47677,1,93,41,3,9,2,2,1,workFromHome,44.75355287,41,3
23541,47678,2,93,41,3,9,1,2,8,auto,44.75355287,41,3
23542,47679,1,34,7,4,8,2,3,NA,NA,35.08183565,7,4
23542,47680,2,34,7,4,5,2,1,2,transit,35.08183565,7,4
23542,47681,3,34,7,4,5,1,1,8,transit,35.08183565,7,4
23543,47682,1,13.1,3,1,6,1,1,4,transit,32.17161866,3,1
23544,47683,1,69,29,3,9,1,3,NA,NA,42.86345741,29,3
23544,47684,2,69,29,3,8,2,3,NA,NA,42.86345741,29,3
23545,47685,1,75,34,3,8,1,3,NA,NA,36.64959926,34,3
23545,47686,2,75,34,3,8,2,3,NA,NA,36.64959926,34,3
23546,47687,1,72,31,3,7,2,1,7,workFromHome,56.12835793,31,3
23547,47688,1,38,11,4,9,1,3,NA,NA,34.36724645,11,4
23547,47689,2,38,11,4,9,2,3,NA,NA,34.36724645,11,4
23548,47690,1,12,2,4,9,1,3,NA,NA,20.3367354,2,4
23548,47691,2,12,2,4,9,2,3,NA,NA,20.3367354,2,4
23549,47692,1,62.1,25,2,9,1,3,NA,NA,51.49353372,25,2
23549,47693,2,62.1,25,2,9,2,3,NA,NA,51.49353372,25,2
23550,47694,1,81,37,1,9,1,3,NA,NA,41.63658283,37,1
23551,47695,1,35,8,3,5,1,3,NA,NA,33.68115209,8,3
23551,47696,2,35,8,3,5,2,3,NA,NA,33.68115209,8,3
23551,47697,3,35,8,3,5,1,3,NA,NA,33.68115209,8,3
23552,47698,1,62.2,26,4,6,2,1,2,auto,40.292277,26,4
23553,47699,1,11.1,1,2,8,1,3,NA,NA,54.78276918,1,2
23553,47700,2,11.1,1,2,8,2,3,NA,NA,54.78276918,1,2
23553,47701,3,11.1,1,2,3,1,3,NA,NA,54.78276918,1,2
23554,47702,1,22,5,2,6,1,1,3,transit,37.35369136,5,2
23554,47703,2,22,5,2,5,2,1,7,active,37.35369136,5,2
23555,47704,1,12,2,4,7,2,1,1,auto,20.3367354,2,4
23555,47705,2,12,2,4,7,1,1,1,auto,20.3367354,2,4
23555,47706,3,12,2,4,4,1,3,NA,NA,20.3367354,2,4
23555,47707,4,12,2,4,3,2,1,7,auto,20.3367354,2,4
23556,47708,1,53.2,20,3,8,1,3,NA,NA,37.15883436,20,3
23556,47709,2,53.2,20,3,8,2,1,5,auto,37.15883436,20,3
23557,47710,1,75,34,3,5,2,3,NA,NA,36.64959926,34,3
23557,47711,2,75,34,3,5,1,1,8,auto,36.64959926,34,3
23558,47712,1,33,6,2,6,1,1,8,transit,24.16290488,6,2
23558,47713,2,33,6,2,6,2,1,4,auto,24.16290488,6,2
23559,47714,1,77,35,4,9,1,3,NA,NA,38.01839415,35,4
23560,47715,1,83,39,3,9,1,3,NA,NA,37.06229615,39,3
23560,47716,2,83,39,3,9,2,3,NA,NA,37.06229615,39,3
23561,47717,1,69,29,3,9,1,3,NA,NA,42.86345741,29,3
23561,47718,2,69,29,3,8,2,3,NA,NA,42.86345741,29,3
23562,47719,1,39,11,2,5,2,2,5,transit,34.36724645,11,2
23562,47720,2,39,11,2,5,1,1,3,transit,34.36724645,11,2
23563,47721,1,38,11,4,8,2,3,NA,NA,34.36724645,11,4
23563,47722,2,38,11,4,9,1,3,NA,NA,34.36724645,11,4
23564,47723,1,21,4,2,5,1,2,7,transit,29.76898566,4,2
23565,47724,1,12,2,4,7,2,1,4,transit,20.3367354,2,4
23565,47725,2,12,2,4,7,1,1,4,active,20.3367354,2,4
23565,47726,3,12,2,4,3,2,3,NA,NA,20.3367354,2,4
23565,47727,4,12,2,4,2,2,3,NA,NA,20.3367354,2,4
23566,47728,1,57.2,23,3,9,1,3,NA,NA,38.236955,23,3
23566,47729,2,57.2,23,3,9,2,3,NA,NA,38.236955,23,3
23567,47730,1,92,40,4,9,1,3,NA,NA,59.0185667,40,4
23567,47731,2,92,40,4,8,2,3,NA,NA,59.0185667,40,4
23568,47732,1,83,39,3,9,2,3,NA,NA,51.8851737,39,3
23569,47733,1,22,5,2,6,1,2,2,workFromHome,37.35369136,5,2
23570,47734,1,34,7,4,6,1,1,5,auto,35.08183565,7,4
23570,47735,2,34,7,4,6,2,3,NA,NA,35.08183565,7,4
23570,47736,3,34,7,4,1,1,3,NA,NA,35.08183565,7,4
23571,47737,1,75,34,3,7,1,1,5,auto,36.64959926,34,3
23571,47738,2,75,34,3,6,2,1,5,auto,36.64959926,34,3
23571,47739,3,75,34,3,4,1,1,8,auto,36.64959926,34,3
23571,47740,4,75,34,3,4,1,1,5,auto,36.64959926,34,3
23571,47741,5,75,34,3,4,1,1,7,auto,36.64959926,34,3
23571,47742,6,75,34,3,10,2,3,NA,NA,36.64959926,34,3
23572,47743,1,35,8,3,9,1,3,NA,NA,33.68115209,8,3
23573,47744,1,51.1,19,1,9,1,2,3,workFromHome,32.82337558,19,1
23573,47745,2,51.1,19,1,9,2,3,NA,NA,32.82337558,19,1
23574,47746,1,11.1,1,2,8,2,2,2,workFromHome,38.66814155,1,2
23574,47747,2,11.1,1,2,8,1,1,4,auto,38.66814155,1,2
23574,47748,3,11.1,1,2,3,2,2,2,transit,38.66814155,1,2
23575,47749,1,52.2,20,3,8,2,2,5,workFromHome,37.15883436,20,3
23575,47750,2,52.2,20,3,8,1,3,NA,NA,37.15883436,20,3
23576,47751,1,53.2,20,3,6,2,1,5,auto,37.15883436,20,3
23576,47752,2,53.2,20,3,6,1,1,8,auto,37.15883436,20,3
23576,47753,3,53.2,20,3,1,1,3,NA,NA,37.15883436,20,3
23577,47754,1,92,40,4,8,1,3,NA,NA,59.0185667,40,4
23577,47755,2,92,40,4,8,2,3,NA,NA,59.0185667,40,4
23578,47756,1,77,35,4,9,1,3,NA,NA,38.01839415,35,4
23578,47757,2,77,35,4,8,2,3,NA,NA,38.01839415,35,4
23579,47758,1,51.1,19,1,7,2,1,5,auto,32.82337558,19,1
23579,47759,2,51.1,19,1,5,2,1,5,transit,32.82337558,19,1
23579,47760,3,51.1,19,1,4,1,3,NA,NA,32.82337558,19,1
23579,47761,4,51.1,19,1,4,1,1,5,workFromHome,32.82337558,19,1
23579,47762,5,51.1,19,1,4,2,3,NA,NA,32.82337558,19,1
23580,47763,1,52.2,20,3,6,1,1,1,transit,37.15883436,20,3
23580,47764,2,52.2,20,3,6,2,3,NA,NA,37.15883436,20,3
23581,47765,1,73,32,3,8,2,1,2,auto,50.0922619,32,3
23581,47766,2,73,32,3,8,1,1,2,workFromHome,50.0922619,32,3
23582,47767,1,92,40,4,9,2,3,NA,NA,59.0185667,40,4
23582,47768,2,92,40,4,10,1,3,NA,NA,59.0185667,40,4
23583,47769,1,57.1,22,1,9,1,3,NA,NA,69.93333333,22,1
23584,47770,1,71.1,30,1,8,2,2,4,transit,39.66397038,30,1
23584,47771,2,71.1,30,1,4,1,1,1,active,39.66397038,30,1
23584,47772,3,71.1,30,1,4,2,1,1,transit,39.66397038,30,1
23584,47773,4,71.1,30,1,5,1,3,NA,NA,39.66397038,30,1
23585,47774,1,93,41,3,8,1,1,1,auto,44.75355287,41,3
23585,47775,2,93,41,3,8,2,2,2,workFromHome,44.75355287,41,3
23586,47776,1,83,39,3,5,1,1,7,auto,37.06229615,39,3
23586,47777,2,83,39,3,5,2,1,5,auto,37.06229615,39,3
23587,47778,1,38,11,4,4,1,1,5,active,34.36724645,11,4
23588,47779,1,56,21,1,8,2,3,NA,NA,38.37644494,21,1
23588,47780,2,56,21,1,8,1,3,NA,NA,38.37644494,21,1
23589,47781,1,82,38,3,7,2,1,2,workFromHome,36.54970193,38,3
23589,47782,2,82,38,3,7,1,3,NA,NA,36.54970193,38,3
23589,47783,3,82,38,3,4,1,1,8,auto,36.54970193,38,3
23590,47784,1,62.2,26,4,4,1,2,1,workFromHome,46.18484884,26,4
23591,47785,1,83,39,3,7,2,1,7,auto,37.06229615,39,3
23591,47786,2,83,39,3,1,2,3,NA,NA,37.06229615,39,3
23591,47787,3,83,39,3,7,1,2,7,workFromHome,37.06229615,39,3
23592,47788,1,39,11,2,5,1,2,2,workFromHome,34.36724645,11,2
23593,47789,1,94,42,4,6,1,1,8,auto,45.22586873,42,4
23593,47790,2,94,42,4,6,2,3,NA,NA,45.22586873,42,4
23593,47791,3,94,42,4,3,2,3,NA,NA,45.22586873,42,4
23593,47792,4,94,42,4,2,1,3,NA,NA,45.22586873,42,4
23593,47793,5,94,42,4,2,1,3,NA,NA,45.22586873,42,4
23593,47794,6,94,42,4,2,2,3,NA,NA,45.22586873,42,4
23593,47795,7,94,42,4,1,1,3,NA,NA,45.22586873,42,4
23594,47796,1,12,2,4,9,1,3,NA,NA,20.3367354,2,4
23594,47797,2,12,2,4,9,2,3,NA,NA,20.3367354,2,4
23595,47798,1,92,40,4,9,2,3,NA,NA,59.0185667,40,4
23595,47799,2,92,40,4,8,1,1,5,active,59.0185667,40,4
23596,47800,1,55,21,3,9,2,1,4,transit,38.37644494,21,3
23596,47801,2,55,21,3,9,1,3,NA,NA,38.37644494,21,3
23597,47802,1,62.1,25,2,5,1,1,2,auto,51.49353372,25,2
23598,47803,1,21,4,2,7,2,1,7,active,46.20553258,4,2
23599,47804,1,22,5,2,7,2,3,NA,NA,37.35369136,5,2
23599,47805,2,22,5,2,7,1,2,2,transit,37.35369136,5,2
23600,47806,1,74,33,4,6,1,1,1,auto,69.66809669,33,4
23600,47807,2,74,33,4,1,2,3,NA,NA,69.66809669,33,4
23600,47808,3,74,33,4,1,1,3,NA,NA,69.66809669,33,4
23600,47809,4,74,33,4,6,2,3,NA,NA,69.66809669,33,4
23601,47810,1,47.2,18,2,9,1,3,NA,NA,28.07877365,18,2
23601,47811,2,47.2,18,2,9,2,2,5,workFromHome,28.07877365,18,2
23602,47812,1,12,2,4,9,1,3,NA,NA,36.18711029,2,4
23602,47813,2,12,2,4,7,2,2,4,auto,36.18711029,2,4
23602,47814,3,12,2,4,8,1,2,8,auto,36.18711029,2,4
23602,47815,4,12,2,4,4,2,2,10,auto,36.18711029,2,4
23603,47816,1,44,16,3,7,1,1,3,auto,69.21572418,16,3
23604,47817,1,36,9,2,5,2,3,NA,NA,27.40659837,9,2
23605,47818,1,12,2,4,7,2,2,2,workFromHome,20.3367354,2,4
23606,47819,1,57.1,22,1,9,2,3,NA,NA,32.24761393,22,1
23607,47820,1,74,33,4,9,1,3,NA,NA,69.66809669,33,4
23607,47821,2,74,33,4,9,2,3,NA,NA,69.66809669,33,4
23608,47822,1,62.2,26,4,9,1,3,NA,NA,40.292277,26,4
23608,47823,2,62.2,26,4,9,2,2,5,auto,40.292277,26,4
23608,47824,3,62.2,26,4,6,2,1,5,auto,40.292277,26,4
23609,47825,1,47.2,18,2,5,2,1,1,auto,28.07877365,18,2
23609,47826,2,47.2,18,2,6,1,1,6,active,28.07877365,18,2
23610,47827,1,83,39,3,8,1,1,5,auto,37.06229615,39,3
23611,47828,1,12,2,4,4,2,3,NA,NA,20.3367354,2,4
23611,47829,2,12,2,4,7,1,1,8,auto,20.3367354,2,4
23611,47830,3,12,2,4,7,2,2,6,workFromHome,20.3367354,2,4
23612,47831,1,13.1,3,1,7,2,1,5,auto,32.17161866,3,1
23613,47832,1,55,21,3,8,1,3,NA,NA,38.37644494,21,3
23614,47833,1,12,2,4,6,2,1,2,auto,20.3367354,2,4
23614,47834,2,12,2,4,5,1,1,8,auto,20.3367354,2,4
23615,47835,1,53.2,20,3,5,2,3,NA,NA,37.15883436,20,3
23615,47836,2,53.2,20,3,6,1,1,4,auto,37.15883436,20,3
23616,47837,1,52.1,20,1,6,2,1,1,auto,37.15883436,20,1
23617,47838,1,53.1,20,1,7,1,2,6,workFromHome,37.15883436,20,1
23618,47839,1,77,35,4,8,2,1,1,auto,38.01839415,35,4
23618,47840,2,77,35,4,8,1,2,7,auto,38.01839415,35,4
23619,47841,1,37,10,4,7,2,2,2,workFromHome,47.84701718,10,4
23619,47842,2,37,10,4,2,1,3,NA,NA,47.84701718,10,4
23620,47843,1,43,15,3,6,1,1,7,auto,37.21069356,15,3
23620,47844,2,43,15,3,5,2,1,2,auto,37.21069356,15,3
23620,47845,3,43,15,3,1,1,3,NA,NA,37.21069356,15,3
23621,47846,1,55,21,3,8,2,3,NA,NA,38.37644494,21,3
23621,47847,2,55,21,3,7,1,1,1,auto,38.37644494,21,3
23621,47848,3,55,21,3,2,1,3,NA,NA,38.37644494,21,3
23622,47849,1,82,38,3,9,2,3,NA,NA,36.54970193,38,3
23622,47850,2,82,38,3,9,1,3,NA,NA,36.54970193,38,3
23622,47851,3,82,38,3,6,2,1,2,auto,36.54970193,38,3
23623,47852,1,35,8,3,5,2,1,2,workFromHome,33.68115209,8,3
23624,47853,1,92,40,4,7,2,1,4,auto,59.0185667,40,4
23625,47854,1,77,35,4,9,1,3,NA,NA,38.01839415,35,4
23625,47855,2,77,35,4,9,2,3,NA,NA,38.01839415,35,4
23626,47856,1,12,2,4,8,2,1,5,transit,20.3367354,2,4
23626,47857,2,12,2,4,5,1,1,5,auto,20.3367354,2,4
23626,47858,3,12,2,4,5,1,1,9,workFromHome,20.3367354,2,4
23627,47859,1,33,6,2,7,2,1,2,active,24.16290488,6,2
23628,47860,1,41,12,2,8,2,2,2,workFromHome,37.44934896,12,2
23628,47861,2,41,12,2,8,1,3,NA,NA,37.44934896,12,2
23629,47862,1,51.1,19,1,6,1,1,3,workFromHome,32.82337558,19,1
23629,47863,2,51.1,19,1,6,2,1,10,workFromHome,32.82337558,19,1
23630,47864,1,51.1,19,1,8,2,3,NA,NA,32.82337558,19,1
